id,addr,lat,lng,place,class,type,call_number
3322,서울 영등포구 여의나루로 71,37.5237811435126,126.92687397999,한국거래소(19158) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3323,서울 영등포구 여의나루로 76,37.5229120328431,126.928041364717,한국거래소(19157) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3324,서울 영등포구 여의도동 2-11,37.524904555277,126.922971692705,여의도공원(19138) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3325,서울 영등포구 신길로 28,37.4951980337395,126.909088561235,"태양의집.KT대방지사
19247신길주유소 방면 정류소(버스/택시 등)",가로쓰레기통,재활용쓰레기,
3326,서울 영등포구 여의나루로 지하 40,37.5218423045786,126.924484687694,여의도역 4번출구 뒤 지하철역 입구,가로쓰레기통,재활용쓰레기,
3327,서울 영등포구 의사당대로 110,37.5204013377518,126.924636363793,"여의도역(19155)
6번출구 방향 정류소(버스/택시 등)",가로쓰레기통,일반쓰레기,
3328,서울 영등포구 경인로 829,37.5160771446902,126.905008447359,영등포역 버스중앙차로(중)(19005) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3329,서울 영등포구 경인로 829,37.5160771446902,126.905008447359,영등포역 버스중앙차로(중)(19005) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3330,서울 영등포구 경인로 829,37.5160771446902,126.905008447359,영등포역 버스중앙차로(중)(19005) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3331,서울 영등포구 경인로 829,37.5160771446902,126.905008447359,영등포역 버스중앙차로(중)(19005) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3332,서울 영등포구 영중로 55,37.5213571324809,126.904586710033,영등포시장(19120) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3333,서울 영등포구 영중로 25-1,37.5185698368608,126.905316247886,경방타임스퀘어/신세계백화점버스정류장(19117) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3334,서울 영등포구 영중로 25-1,37.5185698368608,126.905316247886,경방타임스퀘어/신세계백화점버스정류장(19117) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3335,서울 영등포구 영중로 9,37.5171899712591,126.905567071705,경방타임스퀘어.신세계백화점/영등포역(19821)에이스하이방면 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3336,서울 영등포구 영중로 9,37.5171899712591,126.905567071705,경방타임스퀘어.신세계백화점/영등포역(19821)에이스하이방면 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3337,서울 영등포구 영중로 22,37.5183443720949,126.905950555009,경방타임스퀘어.신세계백화점(19110) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3338,서울 영등포구 영중로 22,37.5183443720949,126.905950555009,경방타임스퀘어.신세계백화점(19110) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3339,서울 영등포구 영중로 12,37.5176176142762,126.906506980596,경방타임스퀘어.신세계백화점(19112)김안과병원방면 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3340,서울 영등포구 영중로 12,37.5176176142762,126.906506980596,경방타임스퀘어.신세계백화점(19112)김안과병원방면 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3341,서울 영등포구 경인로 851,37.5168454412615,126.907175548663,영등포역 버스중앙차로(중)(19006) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3342,서울 영등포구 경인로 851,37.5168454412615,126.907175548663,영등포역 버스중앙차로(중)(19006) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3343,서울 영등포구 경인로 851,37.5168454412615,126.907175548663,영등포역 버스중앙차로(중)(19006) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3344,서울 영등포구 경인로 851,37.5168454412615,126.907175548663,영등포역 버스중앙차로(중)(19006) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3345,서울 영등포구 당산로27길 12,37.5252179425759,126.895146835539,영등포구청(19168)당산동진로아파트 방면 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3346,서울 영등포구 당산로27길 12,37.5252179425759,126.895146835539,영등포구청(19168)당산동진로아파트 방면 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3347,서울 영등포구 국회대로 552,37.5278261443919,126.895635307226,당산동삼익아파트(19171) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3348,서울 영등포구 국회대로 552,37.5278261443919,126.895635307226,당산동삼익아파트(19171) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3349,서울 영등포구 당산로 223,37.5337352481764,126.901161001392,당산역 11번 출구 뒤 지하철역 입구,가로쓰레기통,일반쓰레기,
3350,서울 영등포구 당산로 223,37.5337352481764,126.901161001392,당산역 11번 출구 뒤 지하철역 입구,가로쓰레기통,재활용쓰레기,
3351,서울 영등포구 문래로 187,37.5184706599057,126.902903578008,CM충무병원(19429) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3352,서울 영등포구 문래로 187,37.5184706599057,126.902903578008,CM충무병원(19429) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3353,서울 영등포구 당산로 68,37.5208225913349,126.895970851298,당산동진로아파트(19163) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3354,서울 영등포구 당산로 68,37.5208225913349,126.895970851298,당산동진로아파트(19163) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3355,서울 영등포구 영등포로 141,37.5213805673082,126.897188625025,당산동진로아파트(19162) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3356,서울 영등포구 영등포로 141,37.5213805673082,126.897188625025,당산동진로아파트(19162) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3357,서울 영등포구 신길동 3599-2,37.5002637565034,126.909434921431,신풍역 5번 출구 지하철역 입구,가로쓰레기통,일반쓰레기,
3358,서울 영등포구 신길동 3599-2,37.5002637565034,126.909434921431,신풍역 5번 출구 지하철역 입구,가로쓰레기통,재활용쓰레기,
3359,서울 영등포구 영신로 35,37.5144960860548,126.907764941398,영등포역후문(19893) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3360,서울 영등포구 영신로 35,37.5144960860548,126.907764941398,영등포역후문(19893) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3361,서울 영등포구 국제금융로7길 46,37.5239802029958,126.935753141866,여의도중학교 버스정류장(19141) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3362,서울 영등포구 국제금융로7길 46,37.5239802029958,126.935753141866,여의도중학교 버스정류장(19141) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3363,서울 영등포구 국제금융로7길 46,37.5239802029958,126.935753141866,여의도중학교 버스정류장(19142) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3364,서울 영등포구 국제금융로7길 46,37.5239802029958,126.935753141866,여의도중학교 버스정류장(19142) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3365,서울 영등포구 당산로 235,37.5347064876426,126.90208748372,당산역.2호선/2번출구(19645) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3366,서울 영등포구 당산로 235,37.5347064876426,126.90208748372,당산역.2호선/2번출구(19645) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3367,서울 영등포구 문래동3가 54-10,37.514003547804,126.899424650957,남부지방법원등기국.구로세무서.에이스하이테크시티(중)(19004) 구로구방면 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3368,서울 영등포구 문래동3가 54-10,37.514003547804,126.899424650957,남부지방법원등기국.구로세무서.에이스하이테크시티(중)(19004)구로구방면 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3369,서울 영등포구 문래동1가 10-1,37.5145145604406,126.901411786258,남부지방법원등기국.구로세무서.에이스하이테크시티(중)(19003) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3370,서울 영등포구 문래동1가 10-1,37.5145145604406,126.901411786258,남부지방법원등기국.구로세무서.에이스하이테크시티(중)(19003) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3371,서울 영등포구 영등포동2가 11-12,37.5186977400314,126.914228750595,신길역(19279) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3372,서울 영등포구 영등포동2가 11-12,37.5186977400314,126.914228750595,신길역(19279) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3373,서울 영등포구 여의도동 6,37.5192574697941,126.93753066563,63빌딩(19144) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3374,서울 영등포구 여의도동 6,37.5192574697941,126.93753066563,63빌딩(19144) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3375,서울 영등포구 당산동 37-2,37.5416855434196,126.894553829193,양평한신아파트.선유도공원입구(19214) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3376,서울 영등포구 당산동 37-2,37.5416855434196,126.894553829193,양평한신아파트.선유도공원입구(19214) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3377,서울 영등포구 당산동 37-1,37.5418621029285,126.895018638427,양평한신아파트.선유도공원입구(19216) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3378,서울 영등포구 당산동 37-1,37.5418621029285,126.895018638427,양평한신아파트.선유도공원입구(19216) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3379,서울 영등포구 신길로 39,37.4959665730744,126.907785020768,태양의집(19258) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3380,서울 영등포구 신길로 39,37.4959665730744,126.907785020768,태양의집(19258) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3381,서울 영등포구 신길로 190,37.5098647213535,126.911863664868,우신초등학교(19238) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3382,서울 영등포구 신길로 190,37.5098647213535,126.911863664868,우신초등학교(19238) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3383,서울 영등포구 대림로 195,37.4980881511036,126.898212337258,대림3동주민센터(19458) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3384,서울 영등포구 대림로 195,37.4980881511036,126.898212337258,대림3동주민센터(19458) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3385,서울 영등포구 여의대방로 383,37.5193436883433,126.931504190261,KBS별관(19150) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3386,서울 영등포구 여의대방로 383,37.5193436883433,126.931504190261,KBS별관(19150) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3387,서울 영등포구 양평로 64,37.5351397125293,126.899965832636,gs편의점 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3388,서울 영등포구 양평로 64,37.5351397125293,126.899965832636,gs편의점 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3389,서울 영등포구 양평로 58,37.5350648932852,126.900670131531,당산역(19172) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3390,서울 영등포구 양평로 58,37.5350648932852,126.900670131531,당산역(19172) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3391,서울 영등포구 63로 45,37.5213527337159,126.937326091368,'시범아파트앞 교차로' 성요셉유치원 방면 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3392,서울 영등포구 63로 45,37.5213527337159,126.937326091368,63로 시범A/3동 앞 가로변(우리은행 맞은편) 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3393,서울 영등포구 의사당대로 1,37.5329119742768,126.916403869603,국회의사당(19129)(영등포아리수정수센터방면)국회도서관입구 앞 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3394,서울 영등포구 선유로 227,37.5339016190568,126.894850696134,선유고등학교 (19752) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3395,서울 영등포구 선유로 227,37.5339016190568,126.894850696134,선유고등학교 (19752) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3396,서울 영등포구 양산로 185,37.5241432995791,126.903695688306,영중초등학교 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3397,서울 영등포구 양산로 185,37.5241432995791,126.903695688306,영중초등학교 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3398,서울 영등포구 당산동2가 24,37.521631218463,126.892326401542,교보앞(19166) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3399,서울 영등포구 당산동2가 24,37.521631218463,126.892326401542,교보앞(19166) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3400,서울 영등포구 영등포로 96,37.521309158983,126.891985236747,영등포로96 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3401,서울 영등포구 당산로 223,37.5337352481764,126.901161001392,당산역 11번 출구 뒤 지하철역 입구,가로쓰레기통,일반쓰레기,
3402,서울 영등포구 당산로 231,37.5345210598625,126.901868118133,당산역 1번 출구 옆 지하철역 입구,가로쓰레기통,일반쓰레기,
3403,서울 영등포구 당산로 231,37.5345210598625,126.901868118133,당산역 1번 출구 옆 지하철역 입구,가로쓰레기통,재활용쓰레기,
3404,서울 영등포구 양평로 36,37.5338214668231,126.902671201859,당산역 7번 출구 뒤 지하철역 입구,가로쓰레기통,일반쓰레기,
3405,서울 영등포구 양평로 36,37.5338214668231,126.902671201859,당산역 7번 출구 뒤 지하철역 입구,가로쓰레기통,재활용쓰레기,
3406,서울 영등포구 여의대방로 131,37.498922882649,126.920051090255,보라매역.동작세무서(중)(19013)보라매공원방면 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3407,서울 영등포구 여의대방로 131,37.498922882649,126.920051090255,보라매역.동작세무서(중)(19013)보라매공원방면 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3408,서울 영등포구 당산로 128-1,37.5260585322421,126.896938186432,영등포구청(19168)당산삼성아파트방면 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3409,서울 영등포구 당산로 128-1,37.5260585322421,126.896938186432,영등포구청(19168)당산삼성아파트방면 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3410,서울 영등포구 신길동 41-1,37.5163183823637,126.917019739132,신길역1호선(19225)영등포로터리방면 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3411,서울 영등포구 신길동 41-1,37.5163183823637,126.917019739132,신길역1호선(19225)영등포로터리방면 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3412,서울 영등포구 의사당대로 141,37.5193487349967,126.927285646478,샛강역1번출구.여의도자이(19153)여의도역방면 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3413,서울 영등포구 의사당대로 141,37.5193487349967,126.927285646478,샛강역1번출구.여의도자이(19153)여의도역방면 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3414,서울 영등포구 여의동로3길 10,37.5181172905531,126.925195988034,샛강역4번출구.여의도자이(19154)공군호텔방면 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3415,서울 영등포구 여의동로3길 10,37.5181172905531,126.925195988034,샛강역4번출구.여의도자이(19154)공군호텔방면 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3416,서울 동작구 장승배기로 143-1,37.510448166056,126.939943080504,본도시락동작구청점 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3417,서울 동작구 장승배기로 143-1,37.510448166056,126.939943080504,본도시락동작구청점 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3418,서울 동작구 장승배기로 102,37.5067311822787,126.939984286038,나이스가이 헤어숍 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3419,서울 동작구 장승배기로 102,37.5067311822787,126.939984286038,나이스가이 헤어숍 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3420,서울 동작구 장승배기로 128,37.508948938711,126.940744146813,기업은행 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3421,서울 동작구 장승배기로 128,37.508948938711,126.940744146813,기업은행 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3422,서울 동작구 상도로53길 39,37.5005981216448,126.95356808584,상도3차삼성래미안후문 버스정류장(ID:20-244) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3423,서울 동작구 상도로53길 39,37.5005981216448,126.95356808584,상도3차삼성래미안후문 버스정류장(ID:20-244) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3424,서울 동작구 상도로 267,37.5035799745429,126.947686429708,상도역3번출구 옆 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3425,서울 동작구 상도로 267,37.5035799745429,126.947686429708,상도역3번출구 옆 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3426,서울 동작구 상도로 156,37.5032147747815,126.93660297555,도깨비시장 입구 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3427,서울 동작구 상도로 156,37.5032147747815,126.93660297555,도깨비시장 입구 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3428,서울 동작구 상도로 24,37.4995925318746,126.923068834244,영풍제약 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3429,서울 동작구 상도로 24,37.4995925318746,126.923068834244,영풍제약 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3430,서울 동작구 알마타길 6,37.5098570948466,126.924954157932,공군호텔(ID:20-107) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3431,서울 동작구 알마타길 6,37.5098570948466,126.924954157932,공군호텔(ID:20-107) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3432,서울 동작구 서달로 158,37.5070676669922,126.962330368282,국민은행 흑석동 지점 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3433,서울 동작구 서달로 158,37.5070676669922,126.962330368282,국민은행 흑석동 지점 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3434,서울 동작구 동작대로 101,37.4856677572934,126.981674840914,다비치안경 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3435,서울 동작구 동작대로 101,37.4856677572934,126.981674840914,다비치안경 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3436,서울 동작구 매봉로 165,37.5118558465606,126.951614080425,수학원 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3437,서울 동작구 본동 481-1,37.5109298624882,126.951341300732,극동아파트 정류장(ID:20-745) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3438,서울 동작구 매봉로 99,37.5092074718276,126.949130340547,한신아파트 정류장(ID:20-869) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3439,서울 동작구 노량진로 172,37.5135542349837,126.945015161205,GS 주유소 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3440,서울 동작구 노량진로 191,37.5134579901091,126.949411135441,사육신역사공원 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3441,서울 동작구 노량진로 157-1,37.5139708563892,126.943482092668, 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3442,서울 동작구 만양로 112,37.5133362743662,126.944421042599,다이소 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3443,서울 동작구 노량진로 96,37.5130997295998,126.936327224739,세븐일레븐 노량제일점 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3444,서울 동작구 장승배기로 73,37.504162062481,126.939116296001,상도치안센타 옆 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3445,서울 동작구 대방동 466-43,37.5041101846011,126.922396142097, 강남중학교(ID: 20-006) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3446,서울 동작구 신대방동 551-8,37.4931900351991,126.910128837107,22번지 우성아파트(ID:20-927) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3447,서울 동작구 신대방동 551-8,37.4931900351991,126.910128837107,22번지 우성아파트(ID:20-927) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3448,서울 동작구 여의대방로10길 14,37.4963277625254,126.913963489025,교수아파트(ID:20-928) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3449,서울 동작구 신대방2길 2-5,37.4877338622763,126.912850776153,신대방역(ID:20-207) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3450,서울 동작구 신대방2길 2-5,37.4877338622763,126.912850776153,신대방역(ID:20-207) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3451,서울 동작구 등용로 123,37.5121432646022,126.931722395828,대방할인마트 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3452,서울 동작구 등용로 123,37.5121432646022,126.931722395828,대방할인마트 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3453,서울 동작구 등용로 40,37.505696694381,126.93415150922,삼성래미안/동작청소년문화의집    (ID:20-593) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3454,서울 동작구 서달로15길 8-12,37.5089665343382,126.962898549092,흑석역 4번출구 지하철역 입구,가로쓰레기통,일반쓰레기,
3455,서울 동작구 동작동 131-1,37.5026964084861,126.976928322295,국립서울현충원(ID:20-133) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3456,서울 동작구 동작동 131-1,37.5026964084861,126.976928322295,국립서울현충원(ID:20-134) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3457,서울 동작구 동작동 131-1,37.5026964084861,126.976928322295,국립서울현충원(ID:20-134) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3458,서울 동작구 동작대로 121,37.4874798935188,126.981860173505,미샤 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3459,서울 동작구 동작대로 121,37.4874798935188,126.981860173505,미샤 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3460,서울 동작구 사당로 219,37.4841600698068,126.972660477747,남성역 4번출구 지하철역 입구,가로쓰레기통,재활용쓰레기,
3461,서울 동작구 사당로 300,37.4843790909712,126.980281616349,이수역 9번 출구(ID: 20-184) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3462,서울 동작구 사당로 300,37.4843790909712,126.980281616349,이수역 9번 출구(ID: 20-184) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3463,서울 동작구 사당로 138,37.4889590965664,126.965702592777,사당지구대 앞 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3464,서울 동작구 동작대로 27,37.4789232785367,126.981245737597,IBK기업은행 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3465,서울 동작구 흑석로 106-5,37.507891625309,126.961459298755,중대병원 삼거리 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3466,서울 동작구 사당로 285,37.4846491148735,126.979182539226,이디야 커피숍 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3467,서울 동작구 남부순환로 2057,37.4769344303083,126.977359747922,다이소 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3468,서울 동작구 노량진동 40-12,37.5134744971108,126.938615346505,노량진수산시장(ID:20-009) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3469,서울 동작구 노량진동 40-12,37.5134744971108,126.938615346505,노량진수산시장(ID:20-010) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3470,서울 동작구 신대방동 699-4,37.4859218392981,126.904118802598,동작상떼빌아파트(ID:20-001) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3471,서울 동작구 신대방동 608-6,37.4897358237402,126.907303748369,신대방경남아파트 (ID:20-002) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3472,서울 동작구 신대방동 608-6,37.4897358237402,126.907303748369,신대방현대아파트(ID:20-003) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3473,서울 동작구 신대방동 500-8,37.4970234734116,126.917048217849,보라매공원(ID:20-004) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3474,서울 동작구 신대방동 381-7,37.4979989787693,126.920033076701,보라매역/동작세무서(ID:20-005) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3475,서울 동작구 대방동 466-43,37.5041101846011,126.922396142097, 강남중학교(ID: 20-006) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3476,서울 동작구 대방동 54-2,37.5132276332969,126.930965157518,현대아파트(ID:20-007) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3477,서울 동작구 대방동 48-3,37.5131942507518,126.933078073836,현대아파트유한양행(ID:20-008) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3478,서울 동작구 만양로3길 20,37.5082107065725,126.946118884633,신동아리버파크 상가 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3479,서울 동작구 본동 258-124,37.5133263005155,126.952316221141,노들역앞 정류장(ID:20-247) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3480,서울 동작구 만양로 76,37.5103264276039,126.945101453074,강남교회 앞 정류장(ID:20-819) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3481,서울 동작구 노량진로 125,37.5137429189853,126.940043597123,노량진역앞 7번출구 지하철역 입구,가로쓰레기통,일반쓰레기,
3482,서울 동작구 노량진로 223,37.5129688777494,126.95079196306,노들역(ID:20-121) 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3483,서울 동작구 사당로 285,37.4846491148735,126.979182539226,이디야 커피숍 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3484,서울 동작구 동작대로 113-3,37.4867166609445,126.981934418634,태평백화점 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3485,서울 동작구 동작대로 113-3,37.4867166609445,126.981934418634,태평백화점 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3486,서울 동작구 동작대로 113-3,37.4867166609445,126.981934418634,태평백화점 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3487,서울 동작구 동작대로 113-3,37.4867166609445,126.981934418634,태평백화점 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3488,서울 동작구 남부순환로 2057,37.4769344303083,126.977359747922,다이소 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3489,서울 동작구 사당로 143,37.4879290070931,126.966763108256,총신대 정문 앞(ID:20-174) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3490,서울 동작구 사당로 172,37.4864961772848,126.967897149284,새마을금고 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3491,서울 동작구 사당로 261,37.4838075348371,126.976573114653,남성초등학교(ID:20-496) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3492,서울 동작구 사당로 194,37.4850997125148,126.969631179353,"사당문화복지관
(ID:20-600) 정류소(버스/택시 등)",가로쓰레기통,재활용쓰레기,
3493,서울 동작구 대림로 14,37.4874050066657,126.911654079762,신대방역(ID:20-208) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3494,서울 동작구 대림로 14,37.4874050066657,126.911654079762,신대방역(ID:20-208) 정류소(버스/택시 등),가로쓰레기통,재활용쓰레기,
3495,서울 동작구 등용로 96,37.5097478327892,126.9323106843,GS25 대방등용점 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3496,서울 동작구 등용로 96,37.5097478327892,126.9323106843,GS25 대방등용점 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
3497,서울 동작구 시흥대로 658,37.4903749716012,126.908076731256,올리브 영 앞 도로변(횡단보도 포함),가로쓰레기통,일반쓰레기,
3498,서울 동작구 양녕로 177,37.4971522497036,126.942932623108,177번지(ID:20-892) 정류소(버스/택시 등),가로쓰레기통,일반쓰레기,
3499,서울 동작구 상도로53길 70,37.502534581317,126.954540960439,SH 관악동작지원센터 앞 도로변(횡단보도 포함),가로쓰레기통,재활용쓰레기,
